placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,wednesday,thursday,friday,saturday,sunday,monday,tuesday,currentStatus,imgUrl,isClaimed,query,timestamp,info
https://www.google.com/maps/place/Hyundai+HMB+Tai+Belo+Horizonte/data=!4m5!3m4!1s0xa69708ae8617ad:0x9201bac81a9f4082!8m2!3d-19.9322294!4d-43.9720624,Hyundai HMB Tai Belo Horizonte,4.3,749,Hyundai dealer,·  In-store shopping  ·  In-store pickup,"Av. Silva Lobo, 912 - Nova Suíça, Belo Horizonte - MG, 30421-002, Brazil","329H+45 Nova Suíça, Belo Horizonte - State of Minas Gerais, Brazil",taimotors.com.br,+55 31 3219-2200,,,,,,,,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:18.819Z,
https://www.google.com/maps/place/Van+Center+Minasm%C3%A1quinas+Mercedes-Benz/data=!4m5!3m4!1s0xa697b4a7ee6cd1:0x57be5b1f58d161fd!8m2!3d-19.9618854!4d-43.9575195,Van Center Minasmáquinas Mercedes-Benz,4.8,49,Mercedes-Benz dealer,·  In-store shopping  ·  In-store pickup,"Av. Raja Gabáglia, 3.100 - Estoril, Belo Horizonte - MG, 30494-310, Brazil","22QR+6X Estoril, Belo Horizonte - State of Minas Gerais, Brazil",minasmaquinas.com.br,+55 31 3010-1600,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://lh5.googleusercontent.com/p/AF1QipPmX6WdZ46aH4Fsw2Thv3BoqNLjzDBWin605EGx=w408-h305-k-no,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:21.463Z,
https://www.google.com/maps/place/Honda+Minasmotos/data=!4m5!3m4!1s0xa69991f93fe383:0xe744fa4c593ae271!8m2!3d-19.9260851!4d-43.9196313,Honda Minasmotos,4.2,1107,Honda dealer,·  In-store shopping  ·  In-store pickup,"Av. do Contorno, 3585 - Santa Efigênia, Belo Horizonte - MG, 30110-017, Brazil","33FJ+H4 Santa Efigenia, Belo Horizonte - State of Minas Gerais, Brazil",minasmotos.com.br,+55 31 2101-1833,8AM–6:30PM,8AM–6:30PM,8AM–6:30PM,8AM–1PM,Closed,8AM–6:30PM,8AM–6:30PM,Open now  8AM–6:30PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:24.419Z,
https://www.google.com/maps/place/Pisa+CAOA-CHERY/data=!4m5!3m4!1s0xa6965d51b4eb6d:0x18e6cec031a90e96!8m2!3d-19.9378831!4d-43.9996643,Pisa CAOA-CHERY,3.7,168,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Amazonas, 7700A - Gameleira, Belo Horizonte - MG, 30510-000, Brazil","3262+R4 Gameleira, Belo Horizonte - State of Minas Gerais, Brazil",pisachery.com.br,+55 31 3388-1500,8AM–6PM,8AM–6PM,8AM–6PM,8:30AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:27.712Z,
https://www.google.com/maps/place/Tecar+Fiat+dealership/data=!4m5!3m4!1s0xa696d68b0f6063:0xf8bd4ab70487b778!8m2!3d-19.901727!4d-43.9845614,Tecar Fiat dealership,4.2,827,Car dealer,·  In-store shopping  ·  In-store pickup,"SN KM 4,5, Anel Rodoviário, SN - Jardim Montanhês, Belo Horizonte - MG, 30750-002, Brazil","32X8+85 Jardim Montanhês, Belo Horizonte - State of Minas Gerais, Brazil",fiattecar.com.br,+55 31 3029-2777,8AM–7PM,8AM–7PM,8AM–7PM,8AM–4PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:30.378Z,
https://www.google.com/maps/place/Carrier+Lider+BH+-+240+Via/data=!4m5!3m4!1s0xa69ac66b26fe69:0xe977725778afccd8!8m2!3d-19.8520239!4d-43.9216893,Carrier Lider BH - 240 Via,4.2,831,Chevrolet dealer,·  In-store shopping  ·  In-store pickup,"Av. Risoleta Neves, 1600 - Providência, Belo Horizonte - MG, 31814-463, Brazil","43XH+58 Providência, Belo Horizonte - State of Minas Gerais, Brazil",liderbh.com.br,+55 31 3408-9700,8AM–7PM,8AM–7PM,8AM–7PM,8AM–2PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:33.079Z,
https://www.google.com/maps/place/Cidade+Verde+Ve%C3%ADculos/data=!4m5!3m4!1s0xa6c3881b75f673:0x8d2b267c20c3af6b!8m2!3d-19.9793962!4d-44.199753,Cidade Verde Veículos,4.2,43,Car dealer,·  In-store shopping  ·  In-store pickup,"R. de Gemini, 15A - Cidade Verde, Betim - MG, 32649-108, Brazil","2RC2+63 Cidade Verde, Betim - State of Minas Gerais, Brazil",,+55 31 4127-0501,8AM–6:30PM,8AM–6:30PM,8AM–6:30PM,8AM–12PM,Closed,8AM–6:30PM,8AM–6:30PM,Open now  8AM–6:30PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:36.116Z,
https://www.google.com/maps/place/Hyundai+HMB+Carbel+Korea/data=!4m5!3m4!1s0xa69091c7ae3121:0xbafc50feccc54992!8m2!3d-19.8777942!4d-43.9561042,Hyundai HMB Carbel Korea,4.5,1215,Hyundai dealer,·  In-store shopping  ·  In-store pickup,"R. Maj. Delfino de Paula, 2151 - São Francisco, Belo Horizonte - MG, 31255-170, Brazil","42CV+VH Sao Francisco, Belo Horizonte - State of Minas Gerais, Brazil",carbelkorea.com.br,+55 31 3490-7800,8AM–6PM,8AM–6PM,8AM–6PM,8:30AM–1:30PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:39.413Z,
https://www.google.com/maps/place/Strada+Jeep+Contorno/data=!4m5!3m4!1s0xa69744e107732b:0xd805fed4480a3400!8m2!3d-19.9173863!4d-43.9549185,Strada Jeep Contorno,4.2,866,Jeep dealer,·  In-store shopping  ·  In-store pickup,"Av. do Contorno, 10601 - Barro Preto, Belo Horizonte - MG, 30110-071, Brazil","32MW+22 Barro Preto, Belo Horizonte - State of Minas Gerais, Brazil",stradajeep.com.br,+55 31 3478-0300,9AM–6PM,9AM–6PM,9AM–6PM,9AM–1PM,Closed,9AM–6PM,9AM–6PM,Open now  9AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:42.027Z,
https://www.google.com/maps/place/Nova+Catalao/data=!4m5!3m4!1s0xa6956bed5fc0cf:0x605f302273536a26!8m2!3d-19.9269846!4d-44.0431992,Nova Catalao,4.0,481,Volkswagen dealer,·  In-store shopping  ·  In-store pickup,"Via Expressa de Contagem, 2200 - Perobas, Contagem - MG, 32370-485, Brazil","3XF4+6P Perobas, Contagem - State of Minas Gerais, Brazil",catalao.com.br,+55 31 3508-9300,8AM–6:30PM,8AM–6:30PM,8AM–6:30PM,8AM–4PM,Closed,8AM–6:30PM,8AM–6:30PM,Open now  8AM–6:30PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:44.674Z,
https://www.google.com/maps/place/Jeep+dealership+Valence/data=!4m5!3m4!1s0xa6bd063e907505:0x9291109299f97310!8m2!3d-19.9589847!4d-43.9569004,Jeep dealership Valence,4.2,749,Jeep dealer,·  In-store shopping  ·  In-store pickup,"Av. Raja Gabáglia, 2601 - São Bento, Belo Horizonte - MG, 30350-563, Brazil","22RV+C6 São Bento, Belo Horizonte - State of Minas Gerais, Brazil",valencejeep.com.br,+55 31 2116-1278,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:47.667Z,
https://www.google.com/maps/place/381+Ve%C3%ADculos/data=!4m5!3m4!1s0xa6c3f27cde17a3:0x315fc40919c20eaa!8m2!3d-19.9650516!4d-44.1859287,381 Veículos,2.2,388,Used car dealer,·  In-store shopping  ·  In-store pickup,"Av. Bandeirantes, 621 - Filadélfia, Betim - MG, 32670-295, Brazil","2RM7+XJ Filadélfia, Betim - State of Minas Gerais, Brazil",381veiculos.com.br,+55 31 3532-4100,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:50.280Z,
https://www.google.com/maps/place/Allancar+Ve%C3%ADculos/data=!4m5!3m4!1s0xa6c31f5c6e9869:0xd0cc2b47f9e02682!8m2!3d-19.9415002!4d-44.1621571,Allancar Veículos,3.8,4,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. das Acácias, 200 - Jardim Alterosa - 2 seção, Betim - MG, 32672-188, Brazil","3R5Q+94 Betim, State of Minas Gerais, Brazil",,+55 31 3063-8821,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:53.020Z,
https://www.google.com/maps/place/AR+Assessoria/data=!4m5!3m4!1s0xa697f2f37dcc9d:0xbce1b24c0f586633!8m2!3d-19.9649188!4d-43.9519297,AR Assessoria,5.0,1,Car dealer,·  In-store shopping  ·  In-store pickup,"CEP 30.3350-610, R. Tobias Moscoso, 132 - Santa Lúcia, Belo Horizonte - MG, 30350-610, Brazil","22PX+26 Santa Lúcia, Belo Horizonte - State of Minas Gerais, Brazil",arautoassessoria.com.br,+55 31 3297-9166,,,,,,,,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:58.214Z,
https://www.google.com/maps/place/Banzai+Honda+Contorno/data=!4m5!3m4!1s0xa69744df80549d:0xe6a12aa59779e428!8m2!3d-19.9179939!4d-43.9559432,Banzai Honda Contorno,4.5,1982,Honda dealer,·  In-store shopping  ·  In-store pickup,"Av. do Contorno, 10331 - Barro Preto, Belo Horizonte - MG, 30110-071, Brazil","32JV+RJ Barro Preto, Belo Horizonte - State of Minas Gerais, Brazil",banzaihonda.com.br,+55 31 3878-8888,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOf7up2R-3rrCXzGfb0a-8viQ18oXTNhtH2UFXi=w428-h240-k-no,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:01.777Z,
https://www.google.com/maps/place/BH+FOR+LOURDES+-+Concession%C3%A1ria+Ford+-+Roma+Ford+Lourdes/data=!4m5!3m4!1s0xa699a668f00121:0x3fa3b882c646935b!8m2!3d-19.9394394!4d-43.9422446,BH FOR LOURDES - Concessionária Ford - Roma Ford Lourdes,4.4,148,Ford dealer,·  In-store shopping  ·  In-store pickup,"Av. do Contorno, 6947 - Lourdes, Belo Horizonte - MG, 30110-043, Brazil","3365+64 Lourdes, Belo Horizonte - State of Minas Gerais, Brazil",minasgerais.romaford.com.br,+55 31 3514-5200,8AM–6PM,8AM–6PM,8AM–6PM,8AM–6PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://lh5.googleusercontent.com/p/AF1QipMJVVMkNWddXB8Bfa3-J7TtOJIHTGUzCXFBJLP-=w426-h240-k-no,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:04.446Z,
https://www.google.com/maps/place/Tecar+Fiat+dealership/data=!4m5!3m4!1s0xa699d2888a6e13:0xbb07793ca11faa67!8m2!3d-19.9471476!4d-43.9347816,Tecar Fiat dealership,3.9,716,Fiat dealer,·  In-store shopping  ·  In-store pickup,"Av. Nossa Sra. do Carmo, 777 - Sion, Belo Horizonte - MG, 30330-000, Brazil","3338+43 Sion, Belo Horizonte - State of Minas Gerais, Brazil",fiattecar.com.br,+55 31 3078-3777,8AM–7PM,8AM–7PM,8AM–7PM,8AM–4PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:07.030Z,
https://www.google.com/maps/place/GR+VE%C3%8DCULOS+BETIM/data=!4m5!3m4!1s0xa6c10131059edd:0x62798f3b72d87a81!8m2!3d-19.9644023!4d-44.138123,GR VEÍCULOS BETIM,4.3,101,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Rio Madeira, 799 - Santa Cruz, Betim - MG, 32667-305, Brazil","2VP6+6Q Santa Cruz, Betim - State of Minas Gerais, Brazil",,+55 31 3160-1480,8:30AM–6PM,8:30AM–6PM,8:30AM–6PM,8AM–12PM,Closed,8:30AM–6PM,8:30AM–6PM,Open now  8:30AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:09.650Z,
https://www.google.com/maps/place/Carbel/data=!4m5!3m4!1s0xa69a8c3441bb25:0xeb5911d34f416284!8m2!3d-19.8708441!4d-43.9283256,Carbel,4.1,2051,Volkswagen dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Av. Cristiano Machado, 5055 - Palmares, Belo Horizonte - MG, 31160-525, Brazil","43HC+MM Palmares, Belo Horizonte - State of Minas Gerais, Brazil",carbel.com.br,+55 31 3429-5000,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:12.685Z,
https://www.google.com/maps/place/Ville+Automoveis/data=!4m5!3m4!1s0xa6bde63942c4c9:0xfab7869b867c82b1!8m2!3d-19.9794378!4d-44.0113753,Ville Automoveis,3.9,18,Used car dealer,·  In-store shopping  ·  In-store pickup,"Rua Santa Maria Goretti, 31 - Barreiro, Belo Horizonte - MG, 30642-020, Brazil","2XCQ+6C Barreiro, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3336-3986,8:30AM–6PM,8:30AM–6PM,8:30AM–6PM,Closed,Closed,8:30AM–6PM,8:30AM–6PM,Open now  8:30AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:15.682Z,
https://www.google.com/maps/place/Minas+Gerais+Cars/data=!4m5!3m4!1s0xa69a7654e53b63:0x196aa015b42e55a0!8m2!3d-19.8859912!4d-43.928908,Minas Gerais Cars,4.0,81,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Cristiano Machado, 2470 - Cidade Nova, Belo Horizonte - MG, 31150-000, Brazil","437C+JC Cidade Nova, Belo Horizonte - State of Minas Gerais, Brazil",minasgeraisautomoveis.com.br,+55 31 3646-6446,8AM–7PM,8AM–7PM,8AM–7PM,8AM–4PM,9AM–1PM,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:18.367Z,
https://www.google.com/maps/place/Carbel+Jap%C3%A3o+Nissan+Contorno/data=!4m5!3m4!1s0xa69747a966504b:0x4fda6b03624e7268!8m2!3d-19.9195938!4d-43.9569129,Carbel Japão Nissan Contorno,4.5,299,Nissan dealer,·  In-store shopping  ·  In-store pickup,"Av. do Contorno, 10151 - Prado, Belo Horizonte - MG, 30110-067, Brazil","32JV+56 Prado, Belo Horizonte - State of Minas Gerais, Brazil",carbeljapao.com.br,+55 31 2115-6600,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:21.181Z,
https://www.google.com/maps/place/Plus+Car+LTDA/data=!4m5!3m4!1s0xa68fedc659961f:0xf803f112e5bce65f!8m2!3d-19.81531!4d-43.954869,Plus Car LTDA,4.0,148,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Vilarinho, 1399 - São Pedro Venda Nova, Belo Horizonte - MG, 31610-070, Brazil","52MW+V3 São Pedro Venda Nova, Belo Horizonte - State of Minas Gerais, Brazil",pluscarveiculos.com.br,+55 31 3451-6300,8AM–5PM,8AM–5PM,8AM–5PM,8AM–2PM,Closed,8AM–5PM,8AM–5PM,Open now  8AM–5PM,https://lh5.googleusercontent.com/p/AF1QipPFmxnzonY9HhKFzXvUzd0kiJn3zrr6bAPJc8Y0=w408-h403-k-no,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:24.832Z,
https://www.google.com/maps/place/Treviso/data=!4m5!3m4!1s0xa6c17ad7cbf1d3:0x7128d051dcc62cd5!8m2!3d-19.9620469!4d-44.1648493,Treviso,4.4,366,Volvo dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Rod. Fernão Dias, 641 - Betim Industrial, Betim - MG, 07053-171, Brazil","2RQP+53 Betim, State of Minas Gerais, Brazil",volvotrucks.com,+55 21269200,8AM–6PM,8AM–6PM,8AM–6PM,8AM–12PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:27.433Z,
https://www.google.com/maps/place/Minas+France+Pampulha/data=!4m5!3m4!1s0xa691ded1318c59:0xbdf3a3fb3ed316e8!8m2!3d-19.8517475!4d-43.9633141,Minas France Pampulha,4.1,1432,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Pres. Antônio Carlos, 7951 - São Luiz, Belo Horizonte - MG, 31750-083, Brazil","42XP+8M São Luiz, Belo Horizonte - State of Minas Gerais, Brazil",minasfrance.com.br,+55 31 3972-3241,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:30.147Z,
https://www.google.com/maps/place/1001+veiculos/data=!4m5!3m4!1s0xa6964aa4ce08d5:0xa9aa61fc32c54a00!8m2!3d-19.9532716!4d-43.9830107,1001 veiculos,4.2,82,Used car dealer,·  In-store shopping  ·  In-store pickup,"R. Úrsula Paulino, 468 - Cinquentenario, Belo Horizonte - MG, 30570-000, Brazil","22W8+MQ Cinquentenario, Belo Horizonte - State of Minas Gerais, Brazil",1001veiculosjc.com.br,+55 31 3374-7634,8:30AM–6PM,8:30AM–6PM,8:30AM–6PM,8:30AM–12:30PM,Closed,8:30AM–6PM,Closed,Open now  8:30AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:32.828Z,
https://www.google.com/maps/place/Banzai+Honda+Pampulha/data=!4m5!3m4!1s0xa69068721ac421:0x5297573c260c6708!8m2!3d-19.8560379!4d-43.9612211,Banzai Honda Pampulha,4.6,1129,Honda dealer,·  In-store shopping  ·  In-store pickup,"Av. Pres. Antônio Carlos, 7635 - São Luiz, Belo Horizonte - MG, 31270-010, Brazil","42VQ+HG São Luiz, Belo Horizonte - State of Minas Gerais, Brazil",banzaihonda.com.br,+55 31 3401-4100,,,,,,,,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:35.802Z,
https://www.google.com/maps/place/Roma+Yamaha+Betim/data=!4m5!3m4!1s0xa6c313c5cf8047:0xc5a2a7acc45ff456!8m2!3d-19.9663664!4d-44.1955096,Roma Yamaha Betim,4.6,58,Motorcycle dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"R. Inconfidência, 254 - Centro, Betim - MG, 32600-100, Brazil","2RM3+FQ Centro, Betim - State of Minas Gerais, Brazil",romayamaha.com.br,+55 31 3591-4464,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:38.463Z,LGBTQ+ friendly
https://www.google.com/maps/place/Treviso+Betim/data=!4m5!3m4!1s0xa6bfcf6a343caf:0x345ceb4b0ed6f7c6!8m2!3d-19.9604072!4d-44.164215,Treviso Betim,4.6,56,Volvo dealer,·  In-store shopping  ·  In-store pickup,"Rodovia Fernão Dias - BR381, Km 493 - Betim Industrial, MG, 32670-420, Brazil","2RQP+R8 Betim Industrial, Betim - State of Minas Gerais, Brazil",grupotreviso.com.br,+55 31 2126-9200,8AM–5:33PM,8AM–5:33PM,8AM–5:33PM,Closed,Closed,8AM–5:33PM,8AM–5:33PM,Open now  8AM–5:33PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:41.129Z,
https://www.google.com/maps/place/Kiko+Ve%C3%ADculos/data=!4m5!3m4!1s0xa696016adcbf6d:0xdf73a0787655e413!8m2!3d-19.9582921!4d-44.0163075,Kiko Veículos,4.4,77,Auto broker,·  In-store shopping,"Av. Tito Fulgêncio, 188 - Jardim Industrial, Contagem - MG, 32215-000, Brazil","2XRM+MF Jardim Industrial, Contagem - State of Minas Gerais, Brazil",kikoveiculos.com.br,+55 31 2557-5747,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:44.233Z,
https://www.google.com/maps/place/Nilauto+Ve%C3%ADculos/data=!4m5!3m4!1s0xa69a6eb5a50dc3:0x92985c81f807347d!8m2!3d-19.888811!4d-43.929594,Nilauto Veículos,3.9,52,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Cristiano Machado, 2225 - Cidade Nova, Belo Horizonte - MG, 31170-800, Brazil","436C+F5 Cidade Nova, Belo Horizonte - State of Minas Gerais, Brazil",nilautoveiculos.com.br,+55 31 3481-7000,8:30AM–6PM,8:30AM–6PM,8:30AM–6PM,8:30AM–2PM,Closed,8:30AM–6PM,8:30AM–6PM,Open now  8:30AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:47.938Z,
https://www.google.com/maps/place/Veminas+Caminh%C3%B5es+e+%C3%94nibus+-+Contagem/data=!4m5!3m4!1s0xa695f91118fdd7:0x66f57f7df6bb5926!8m2!3d-19.9565913!4d-44.0242635,Veminas Caminhões e Ônibus - Contagem,4.3,820,Truck dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Praça Antônio Mourão Guimarães, 100 - Cidade Industrial, Contagem - MG, 32210-170, Brazil","2XVG+97 Cidade Industrial, Contagem - State of Minas Gerais, Brazil",veminas.com.br,+55 31 3369-9000,8AM–6PM,8AM–6PM,8AM–6PM,8AM–12PM,Closed,8AM–6PM,Closed,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:50.613Z,
https://www.google.com/maps/place/Auto+Bel+BH/data=!4m5!3m4!1s0xa699a230fc0a2d:0xcb2806d614ad3f67!8m2!3d-19.9184132!4d-43.9567018,Auto Bel BH,4.9,49,Used car dealer,·  In-store shopping  ·  In-store pickup,"Av. Teresa Cristina, 232 - Carlos Prates, Belo Horizonte - MG, 30710-640, Brazil","32JV+J8 Carlos Prates, Belo Horizonte - State of Minas Gerais, Brazil",autobelbh.com.br,+55 31 99690-4070,9AM–6PM,9AM–6PM,9AM–6PM,9AM–1PM,Closed,9AM–6PM,9AM–6PM,Open now  9AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:53.445Z,
https://www.google.com/maps/place/Soma+Car/data=!4m5!3m4!1s0xa6976a90a04d0f:0xad54664b4189fe55!8m2!3d-19.9229838!4d-43.9612893,Soma Car,3.7,3,Car dealer,·  In-store pickup,"R. Platina, 351 - Prado, Belo Horizonte - MG, 30410-430, Brazil","32GQ+RF Prado, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3337-5333,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:54:59.762Z,
